CustomerID,LastPurchaseDate,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
13556,2010-10-06 16:44:00.000000853,430,2,200.82,1,2,1,121,Hibernating
14330,2010-03-26 09:10:00.000000073,624,1,200.63,1,1,1,111,Hibernating
17693,2011-07-25 15:47:59.999999331,138,1,200.47,3,2,1,321,Needs Attention
13133,2011-03-11 10:31:00.000000194,274,3,200.45000000000002,2,3,1,231,Needs Attention
13944,2010-02-24 15:01:59.999999759,654,1,200.43,1,1,1,111,Hibernating
14782,2011-01-24 11:12:00.000000046,320,1,200.10000000000002,2,1,1,211,Hibernating
15593,2011-09-30 11:45:59.999999777,71,1,199.8,3,1,1,311,Needs Attention
13322,2011-11-22 14:20:59.999999916,18,1,199.48000000000002,5,1,1,511,Recent Customers
14521,2010-08-05 16:34:59.999999721,492,1,199.45000000000002,1,1,1,111,Hibernating
15001,2010-11-10 13:50:59.999999703,395,2,199.10999999999999,2,2,1,221,Hibernating
15020,2010-11-25 13:28:59.999999805,380,1,198.47,2,1,1,211,Hibernating
17184,2010-05-19 14:23:59.999999870,570,2,198.41000000000003,1,3,1,131,Needs Attention
12581,2011-10-31 08:55:59.999999842,40,1,197.71,4,1,1,411,Recent Customers
17778,2010-02-16 12:43:59.999999805,662,1,197.70000000000002,1,2,1,121,Hibernating
14185,2011-01-12 13:51:59.999999898,332,1,197.65,2,1,1,211,Hibernating
14789,2011-11-11 08:58:59.999999805,29,1,197.64,4,1,1,411,Recent Customers
17112,2010-07-25 11:13:59.999999805,503,1,197.57,1,2,1,121,Hibernating
12927,2010-11-10 10:02:00.000000185,395,1,197.31,2,1,1,211,Hibernating
15234,2011-03-08 08:52:59.999999888,277,1,197.0,2,1,1,211,Hibernating
13436,2011-12-08 10:32:59.999999331,2,1,196.89,5,1,1,511,Recent Customers
15746,2011-07-28 15:20:59.999999703,135,1,196.88,3,1,1,311,Needs Attention
13978,2011-11-25 11:35:59.999999703,15,2,196.79000000000002,5,2,1,521,Recent Customers
16937,2010-07-28 17:55:59.999999842,500,1,196.25,1,2,1,121,Hibernating
16112,2011-07-19 14:28:00.000000027,144,4,195.73999999999998,3,4,1,341,Potential Loyalists
13757,2010-02-03 12:36:59.999999693,675,1,195.55,1,1,1,111,Hibernating
17010,2011-11-21 14:49:00.000000361,19,1,195.36,5,2,1,521,Recent Customers
14666,2011-11-15 12:56:59.999999832,25,1,195.25,4,1,1,411,Recent Customers
15612,2011-11-03 14:51:59.999999693,37,2,195.15,4,2,1,421,Recent Customers
14405,2010-11-18 11:39:59.999999860,387,1,195.0,2,1,1,211,Hibernating
17468,2011-11-29 15:32:59.999999536,11,3,194.8,5,3,1,531,Loyal Customers
17065,2010-03-12 11:41:00.000000686,638,2,194.7,1,3,1,131,Needs Attention
17475,2011-09-21 14:54:59.999999647,80,1,194.37,3,2,1,321,Needs Attention
16299,2010-08-19 17:45:59.999999777,478,1,193.65,1,1,1,111,Hibernating
14476,2011-03-27 15:38:59.999999452,258,1,193.0,2,1,1,211,Hibernating
12522,2011-10-31 15:30:00.000000213,40,2,192.72,4,2,1,421,Recent Customers
14768,2011-11-22 12:53:59.999999870,18,2,192.60000000000002,5,2,1,521,Recent Customers
15729,2011-05-11 12:36:00.000000129,213,3,192.55,2,3,1,231,Needs Attention
18028,2010-05-05 13:28:00.000000863,584,1,192.05,1,2,1,121,Hibernating
14100,2011-07-25 11:00:59.999999777,138,1,191.95000000000002,3,1,1,311,Needs Attention
15909,2011-06-19 10:38:00.000000306,174,1,191.94,3,1,1,311,Needs Attention
16695,2010-05-27 12:36:00.000000129,562,2,191.9,1,2,1,121,Hibernating
14279,2010-07-07 08:42:00.000000250,521,2,191.86,1,2,1,121,Hibernating
15692,2011-11-11 14:12:00.000000046,29,1,191.04,4,1,1,411,Recent Customers
15954,2010-04-29 13:34:59.999999721,590,1,190.75,1,1,1,111,Hibernating
14728,2010-10-22 15:56:59.999999832,414,1,190.58,1,1,1,111,Hibernating
15688,2010-10-17 12:05:59.999999916,419,1,190.57,1,1,1,111,Hibernating
15412,2011-06-21 15:24:00.000000296,172,1,190.53,3,1,1,311,Needs Attention
18020,2010-06-14 12:30:59.999999777,544,1,190.48000000000002,1,2,1,121,Hibernating
14617,2010-11-02 11:41:00.000000686,403,2,190.47000000000003,2,2,1,221,Hibernating
13766,2010-08-01 14:25:00.000000073,496,1,190.35,1,1,1,111,Hibernating
13972,2011-09-30 11:53:59.999999452,71,2,190.25,3,2,1,321,Needs Attention
17257,2010-09-29 12:50:59.999999916,437,2,189.78,1,3,1,131,Needs Attention
18046,2010-02-28 11:35:59.999999703,650,1,189.63,1,2,1,121,Hibernating
13826,2011-06-16 13:47:59.999999749,177,1,189.5,3,1,1,311,Needs Attention
14801,2011-10-09 15:24:00.000000296,62,1,189.34,3,1,1,311,Needs Attention
14830,2011-10-17 14:29:00.000000853,54,1,188.88,4,1,1,411,Recent Customers
16277,2009-12-06 11:26:59.999999832,734,1,188.69,1,1,1,111,Hibernating
14697,2011-05-05 15:38:59.999999452,219,2,188.60999999999999,2,2,1,221,Hibernating
17283,2010-11-26 11:52:59.999999888,379,1,188.46,2,2,1,221,Hibernating
16051,2010-01-27 09:37:59.999999888,682,1,188.44,1,1,1,111,Hibernating
13063,2010-08-16 12:27:00.000000250,481,1,188.4,1,1,1,111,Hibernating
17781,2011-07-03 15:59:59.999999164,160,2,188.02,3,3,1,331,Potential Loyalists
17279,2011-10-13 11:58:00.000000863,58,1,187.82999999999998,4,2,1,421,Recent Customers
15072,2010-08-17 15:46:00.000000194,480,1,187.51999999999998,1,1,1,111,Hibernating
13852,2010-04-08 09:05:59.999999916,611,1,187.35000000000002,1,1,1,111,Hibernating
18013,2011-07-07 14:10:59.999999842,156,2,187.29,3,3,1,331,Potential Loyalists
13568,2011-06-19 14:42:00.000000250,174,1,187.05,3,1,1,311,Needs Attention
13387,2010-10-18 14:06:59.999999693,418,1,186.94,1,1,1,111,Hibernating
16267,2010-04-27 14:09:59.999999647,592,1,186.66,1,1,1,111,Hibernating
18063,2010-11-14 10:45:59.999999981,391,2,186.60000000000002,2,3,1,231,Needs Attention
17215,2010-09-01 13:38:59.999999870,465,1,186.15,1,2,1,121,Hibernating
16388,2010-02-24 10:20:00.000000556,654,1,186.05,1,1,1,111,Hibernating
15567,2011-11-21 10:47:59.999999749,19,1,186.01,5,1,1,511,Recent Customers
12641,2011-08-16 13:25:59.999999842,116,1,185.9,3,1,1,311,Needs Attention
17574,2011-04-11 09:46:59.999999759,243,1,185.65,2,2,1,221,Hibernating
14879,2010-01-24 11:35:00.000000139,685,1,185.06,1,1,1,111,Hibernating
16097,2011-04-13 13:47:00.000000185,241,1,185.04999999999998,2,1,1,211,Hibernating
14677,2010-04-26 09:47:59.999999331,593,1,184.91,1,1,1,111,Hibernating
17803,2010-11-12 13:53:00.000000101,393,1,184.66,2,2,1,221,Hibernating
16914,2011-11-03 15:27:00.000000250,37,1,183.76,4,2,1,421,Recent Customers
14059,2011-03-18 10:05:59.999999703,267,1,183.6,2,1,1,211,Hibernating
13460,2011-11-10 17:16:59.999999759,30,2,183.44,4,2,1,421,Recent Customers
14119,2010-11-29 10:32:59.999999331,376,2,183.37,2,2,1,221,Hibernating
14983,2010-01-19 17:32:00.000000185,690,1,183.20000000000002,1,1,1,111,Hibernating
16819,2010-08-31 17:36:59.999999898,466,2,182.59,1,2,1,121,Hibernating
14941,2010-05-10 11:29:59.999999164,579,1,182.1,1,1,1,111,Hibernating
12934,2009-12-03 10:50:59.999999703,737,1,181.65,1,1,1,111,Hibernating
16822,2010-01-22 14:22:00.000000111,687,1,181.39,1,2,1,121,Hibernating
15359,2010-02-15 10:47:00.000000185,663,8,181.35,1,4,1,141,Needs Attention
16594,2011-09-25 14:07:59.999999888,76,1,181.09,3,1,1,311,Needs Attention
17904,2011-11-18 12:56:59.999999832,22,1,181.07,4,2,1,421,Recent Customers
14858,2010-07-22 10:50:59.999999703,506,1,180.75,1,1,1,111,Hibernating
18119,2010-12-07 11:58:59.999999805,368,1,180.7,2,2,1,221,Hibernating
17820,2010-11-30 17:42:59.999999814,375,1,180.60999999999999,2,2,1,221,Hibernating
16090,2010-03-25 13:05:00.000000139,625,1,180.56,1,1,1,111,Hibernating
12622,2011-04-21 16:38:59.999999870,233,1,180.1,2,1,1,211,Hibernating
18234,2010-06-06 11:22:00.000000111,552,1,179.6,1,2,1,121,Hibernating
14945,2010-10-22 11:25:59.999999638,414,1,179.4,1,1,1,111,Hibernating
16640,2010-11-07 10:47:59.999999749,398,1,179.4,2,1,1,211,Hibernating
18147,2011-10-25 11:45:59.999999777,46,2,179.33999999999997,4,3,1,431,Loyal Customers
15895,2011-07-13 10:27:00.000000046,150,1,179.17,3,1,1,311,Needs Attention
14705,2011-05-25 12:38:59.999999452,199,1,179.0,2,1,1,211,Hibernating
15209,2009-12-09 17:25:59.999999638,731,1,178.98,1,1,1,111,Hibernating
15139,2011-04-14 11:39:00.000000296,240,2,178.96,2,2,1,221,Hibernating
14812,2010-04-20 12:13:00.000000027,599,1,178.85,1,1,1,111,Hibernating
16691,2010-10-17 15:02:59.999999331,419,2,178.83,1,2,1,121,Hibernating
17170,2010-11-30 15:55:00.000000073,375,2,178.68,2,3,1,231,Needs Attention
17879,2011-06-19 12:36:00.000000129,174,1,178.51999999999998,3,2,1,321,Needs Attention
15292,2011-05-22 15:00:00.000000000,202,1,178.39,2,1,1,211,Hibernating
18045,2011-10-25 13:06:59.999999898,46,1,178.34,4,2,1,421,Recent Customers
17253,2011-11-21 12:59:00.000000853,19,1,178.26,5,2,1,521,Recent Customers
17798,2010-05-07 11:42:00.000000250,582,1,178.07,1,2,1,121,Hibernating
18282,2011-12-02 11:42:59.999999814,8,2,178.05,5,3,1,531,Loyal Customers
16403,2011-01-31 13:38:59.999999870,313,1,177.5,2,1,1,211,Hibernating
13618,2011-06-19 11:08:59.999999452,174,1,177.34,3,1,1,311,Needs Attention
12618,2011-11-18 11:09:59.999999647,22,1,177.31,4,1,1,411,Recent Customers
13072,2011-03-18 08:12:00.000000046,267,1,177.15,2,1,1,211,Hibernating
17036,2010-11-21 14:25:59.999999638,384,1,176.9,2,2,1,221,Hibernating
16285,2010-03-03 16:02:59.999999749,647,1,176.9,1,1,1,111,Hibernating
17587,2010-03-21 14:16:00.000000194,629,1,176.71,1,2,1,121,Hibernating
13746,2010-10-22 11:54:59.999999647,414,1,176.69,1,1,1,111,Hibernating
17947,2011-11-02 13:05:00.000000139,38,1,176.68,4,2,1,421,Recent Customers
14287,2011-12-01 13:24:59.999999647,9,3,176.63,5,3,1,531,Loyal Customers
12893,2011-11-09 12:34:00.000000361,31,1,176.55,4,1,1,411,Recent Customers
12509,2011-02-28 14:45:00.000000213,285,1,176.5,2,1,1,211,Hibernating
18054,2010-11-12 08:17:59.999999331,393,1,176.5,2,2,1,221,Hibernating
18175,2010-02-02 10:24:59.999999647,676,1,176.1,1,2,1,121,Hibernating
18274,2011-11-09 17:02:59.999999536,31,1,175.92,4,2,1,421,Recent Customers
17840,2010-09-22 12:24:00.000000296,444,1,175.9,1,2,1,121,Hibernating
17026,2011-06-07 14:28:00.000000027,186,3,175.82999999999998,3,3,1,331,Potential Loyalists
14486,2010-07-16 09:42:00.000000046,512,2,175.5,1,2,1,121,Hibernating
18166,2010-03-26 12:26:00.000000686,624,1,175.5,1,2,1,121,Hibernating
13007,2010-05-09 10:38:00.000000306,580,1,175.25,1,1,1,111,Hibernating
17331,2011-08-08 11:54:59.999999647,124,1,175.2,3,2,1,321,Needs Attention
16144,2011-04-07 10:09:00.000000296,247,1,175.2,2,1,1,211,Hibernating
16559,2010-11-07 13:51:59.999999898,398,1,175.0,2,1,1,211,Hibernating
17108,2010-02-14 12:21:59.999999898,664,1,174.95,1,2,1,121,Hibernating
14495,2011-10-20 12:27:59.999999814,51,3,174.8,4,3,1,431,Loyal Customers
18010,2011-03-28 12:27:00.000000250,257,1,174.8,2,2,1,221,Hibernating
14518,2011-10-06 14:42:59.999999814,65,1,174.37,3,1,1,311,Needs Attention
15684,2010-06-10 18:50:59.999999916,548,3,173.95,1,3,1,131,Needs Attention
14674,2010-07-18 14:25:00.000000073,510,1,173.66,1,1,1,111,Hibernating
12441,2010-12-08 10:44:59.999999164,367,1,173.55,2,1,1,211,Hibernating
15565,2011-10-20 14:32:59.999999749,51,2,173.16,4,2,1,421,Recent Customers
16741,2010-03-24 15:14:59.999999164,626,1,173.06,1,2,1,121,Hibernating
16599,2010-11-19 12:45:00.000000000,386,1,172.8,2,1,1,211,Hibernating
13671,2010-11-10 10:50:00.000000139,395,1,172.6,2,1,1,211,Hibernating
13690,2011-10-11 15:02:59.999999331,60,1,172.25,3,1,1,311,Needs Attention
12442,2011-12-06 14:22:00.000000111,4,1,172.06,5,1,1,511,Recent Customers
15515,2010-11-17 13:38:59.999999870,388,1,171.81,2,1,1,211,Hibernating
17983,2010-11-09 13:23:59.999999452,396,1,171.71,2,2,1,221,Hibernating
17575,2010-02-10 13:47:59.999999749,668,1,171.7,1,2,1,121,Hibernating
13560,2011-12-02 13:11:00.000000686,8,1,171.42000000000002,5,1,1,511,Recent Customers
16312,2010-10-03 14:15:00.000000000,433,1,171.15,1,1,1,111,Hibernating
16673,2010-01-29 14:22:00.000000111,680,1,171.13,1,2,1,121,Hibernating
14536,2011-03-25 12:20:59.999999703,260,1,170.95,2,1,1,211,Hibernating
15403,2010-08-05 12:20:59.999999703,492,2,170.88,1,2,1,121,Hibernating
14811,2010-11-17 13:09:00.000000296,388,1,170.5,2,1,1,211,Hibernating
15256,2011-07-14 11:46:59.999999972,149,2,170.4,3,2,1,321,Needs Attention
17922,2010-06-14 16:31:59.999999759,544,1,170.4,1,2,1,121,Hibernating
14860,2011-11-20 14:16:59.999999759,20,1,170.32,4,1,1,411,Recent Customers
16731,2010-03-01 15:04:59.999999721,649,1,170.3,1,2,1,121,Hibernating
15335,2011-10-17 12:49:59.999999721,54,1,170.22,4,1,1,411,Recent Customers
13747,2010-12-01 10:37:00.000000111,374,2,169.79999999999998,2,2,1,221,Hibernating
14218,2011-10-28 09:59:59.999999164,43,1,169.48000000000002,4,1,1,411,Recent Customers
16002,2010-03-24 13:08:00.000000101,626,1,169.21,1,1,1,111,Hibernating
15647,2010-10-20 15:08:59.999999870,416,1,169.0,1,1,1,111,Hibernating
12367,2011-12-05 16:47:59.999999749,5,1,168.9,5,1,1,511,Recent Customers
12768,2010-09-15 12:08:00.000000306,451,1,168.69000000000003,1,1,1,111,Hibernating
14578,2011-12-06 17:17:59.999999331,4,1,168.63,5,1,1,511,Recent Customers
18269,2010-12-08 13:53:00.000000101,367,1,168.6,2,2,1,221,Hibernating
18099,2011-08-04 15:52:00.000000111,128,1,168.31,3,2,1,321,Needs Attention
17737,2011-11-30 15:15:59.999999981,10,2,168.24,5,3,1,531,Loyal Customers
14131,2010-03-01 11:58:59.999999805,649,1,168.22,1,1,1,111,Hibernating
12551,2010-12-17 11:23:00.000000306,358,1,168.0,2,1,1,211,Hibernating
17559,2010-07-15 12:01:59.999999759,513,1,167.62,1,2,1,121,Hibernating
17367,2011-04-15 14:20:59.999999916,239,1,167.55,2,2,1,221,Hibernating
18037,2011-07-08 13:38:59.999999870,155,15,167.42,3,5,1,351,Potential Loyalists
17586,2010-03-30 13:12:00.000000250,620,1,167.4,1,2,1,121,Hibernating
13609,2010-04-25 13:25:59.999999842,594,1,167.35,1,1,1,111,Hibernating
16405,2011-02-10 15:24:00.000000296,303,2,167.25,2,2,1,221,Hibernating
15166,2010-08-29 12:30:59.999999777,468,1,167.16,1,1,1,111,Hibernating
17875,2010-01-20 15:30:00.000000213,689,1,167.1,1,2,1,121,Hibernating
13547,2010-10-27 14:13:59.999999805,409,1,167.08,2,1,1,211,Hibernating
13967,2011-07-17 12:01:59.999999759,146,2,166.3,3,2,1,321,Needs Attention
17650,2011-11-18 14:51:59.999999693,22,1,166.08,4,2,1,421,Recent Customers
18088,2011-10-09 13:40:59.999999638,62,1,166.03,3,2,1,321,Needs Attention
18107,2010-09-23 13:02:59.999999749,443,1,165.88,1,2,1,121,Hibernating
13903,2010-11-04 17:44:00.000000018,401,1,165.45000000000002,2,1,1,211,Hibernating
16663,2009-12-10 13:12:00.000000250,730,1,165.0,1,2,1,121,Hibernating
15316,2011-01-17 11:34:00.000000575,327,1,165.0,2,1,1,211,Hibernating
13470,2011-09-01 14:57:00.000000046,100,2,165.0,3,2,1,321,Needs Attention
13191,2010-02-19 17:01:59.999999972,659,1,164.69,1,1,1,111,Hibernating
15904,2011-12-01 14:50:00.000000556,9,1,164.68,5,1,1,511,Recent Customers
17535,2011-03-04 15:20:00.000000139,281,1,164.4,2,2,1,221,Hibernating
13603,2011-11-13 15:56:59.999999832,27,1,164.34,4,1,1,411,Recent Customers
17417,2010-06-09 09:59:59.999999164,549,1,164.18,1,2,1,121,Hibernating
14955,2009-12-07 11:35:00.000000139,733,1,163.77,1,1,1,111,Hibernating
14354,2011-12-04 11:32:00.000000185,6,2,163.62,5,2,1,521,Recent Customers
14485,2011-11-01 12:24:59.999999860,39,1,162.8,4,1,1,411,Recent Customers
16517,2011-03-07 13:50:00.000000139,278,1,162.7,2,1,1,211,Hibernating
18174,2011-12-02 16:56:00.000000686,8,2,162.5,5,3,1,531,Loyal Customers
12954,2010-03-11 10:15:59.999999777,639,1,162.45,1,1,1,111,Hibernating
15733,2011-03-02 09:04:59.999999721,283,1,162.3,2,1,1,211,Hibernating
15534,2009-12-14 12:47:59.999999331,726,1,162.25,1,1,1,111,Hibernating
16443,2010-07-07 11:57:00.000000046,521,1,162.24,1,1,1,111,Hibernating
18014,2011-11-11 15:27:59.999999814,29,1,162.22,4,2,1,421,Recent Customers
12661,2010-09-29 16:45:59.999999981,437,1,162.0,1,1,1,111,Hibernating
17971,2010-06-09 14:04:00.000000361,549,1,161.94,1,2,1,121,Hibernating
17600,2011-11-22 09:43:00.000000863,18,1,161.67000000000002,5,2,1,521,Recent Customers
16113,2011-06-09 16:15:59.999999777,184,1,161.38,3,1,1,311,Needs Attention
13714,2010-08-31 13:57:00.000000250,466,1,161.35,1,1,1,111,Hibernating
13779,2010-07-12 11:23:59.999999870,516,1,161.13,1,1,1,111,Hibernating
13701,2010-09-19 12:38:59.999999452,447,1,161.0,1,1,1,111,Hibernating
13229,2011-04-28 12:07:00.000000111,226,1,160.95,2,1,1,211,Hibernating
17605,2010-04-28 14:45:00.000000213,591,1,160.75,1,2,1,121,Hibernating
17202,2010-10-15 11:25:00.000000073,421,1,160.65,1,2,1,121,Hibernating
17487,2009-12-11 15:05:59.999999916,729,1,160.55,1,2,1,121,Hibernating
15229,2010-05-02 13:50:00.000000139,587,1,160.5,1,1,1,111,Hibernating
16645,2009-12-04 09:49:00.000000157,736,1,160.39,1,1,1,111,Hibernating
18146,2011-07-22 12:08:00.000000306,141,2,160.35000000000002,3,3,1,331,Potential Loyalists
12966,2011-11-30 12:37:59.999999888,10,1,160.18,5,1,1,511,Recent Customers
14571,2010-10-10 15:05:59.999999916,426,1,160.0,1,1,1,111,Hibernating
13420,2011-07-13 08:47:59.999999536,150,2,159.85,3,2,1,321,Needs Attention
13302,2011-07-07 17:55:59.999999842,156,2,159.2,3,2,1,321,Needs Attention
17953,2010-06-17 15:08:00.000000306,541,1,159.17000000000002,1,2,1,121,Hibernating
16213,2011-09-22 10:02:59.999999749,79,1,159.0,3,1,1,311,Needs Attention
18224,2011-03-21 10:30:00.000000000,264,1,158.95000000000002,2,2,1,221,Hibernating
14089,2011-10-14 10:38:00.000000306,57,1,158.75,4,1,1,411,Recent Customers
15499,2009-12-16 12:17:00.000000185,724,1,158.65,1,1,1,111,Hibernating
15548,2010-04-23 12:20:00.000000139,596,1,158.09,1,1,1,111,Hibernating
15348,2011-09-28 13:16:59.999999972,73,1,158.04,3,1,1,311,Needs Attention
14318,2010-09-05 15:31:59.999999972,461,1,158.02,1,1,1,111,Hibernating
18004,2010-12-12 13:47:00.000000185,363,1,157.92,2,2,1,221,Hibernating
17751,2010-10-14 13:57:00.000000250,422,1,157.85999999999999,1,2,1,121,Hibernating
14207,2010-01-21 09:32:59.999999536,688,1,157.8,1,1,1,111,Hibernating
14822,2010-08-11 12:52:00.000000111,486,1,157.70000000000002,1,1,1,111,Hibernating
16687,2010-11-14 11:45:59.999999777,391,1,157.63,2,2,1,221,Hibernating
12894,2010-05-13 14:46:59.999999972,576,1,157.35,1,1,1,111,Hibernating
17318,2009-12-14 13:11:00.000000686,726,1,157.32999999999998,1,2,1,121,Hibernating
16371,2010-09-17 12:08:59.999999870,449,1,157.2,1,1,1,111,Hibernating
17128,2011-01-09 12:01:59.999999759,335,1,157.09,2,2,1,221,Hibernating
17118,2011-01-26 12:19:00.000000575,318,1,157.02,2,2,1,221,Hibernating
15007,2011-07-03 15:59:59.999999164,160,1,156.91,3,1,1,311,Needs Attention
15742,2010-03-30 15:24:59.999999860,620,1,156.87,1,1,1,111,Hibernating
13830,2010-05-07 12:24:00.000000296,582,1,156.85000000000002,1,1,1,111,Hibernating
14406,2011-08-12 16:54:00.000000296,120,1,156.75,3,1,1,311,Needs Attention
16578,2010-03-23 15:10:59.999999638,627,1,156.6,1,1,1,111,Hibernating
15438,2011-07-31 14:19:00.000000157,132,1,156.57999999999998,3,1,1,311,Needs Attention
15263,2011-08-25 10:25:59.999999842,107,1,156.51,3,1,1,311,Needs Attention
17885,2011-11-27 14:39:59.999999860,13,1,156.34,5,2,1,521,Recent Customers
13051,2010-05-10 09:14:00.000000853,579,2,155.8,1,2,1,121,Hibernating
17832,2011-10-21 11:42:59.999999814,50,1,155.37,4,2,1,421,Recent Customers
12738,2010-12-02 18:27:00.000000250,373,1,155.35,2,1,1,211,Hibernating
14368,2011-01-24 09:52:00.000000111,320,1,155.0,2,1,1,211,Hibernating
14046,2011-02-28 14:47:59.999999536,285,1,154.99,2,1,1,211,Hibernating
17698,2011-03-24 11:34:00.000000575,261,1,154.95,2,2,1,221,Hibernating
15740,2011-10-21 14:29:00.000000853,50,1,154.88,4,1,1,411,Recent Customers
17899,2011-07-03 14:58:00.000000863,160,1,154.55,3,2,1,321,Needs Attention
15226,2011-02-02 11:41:00.000000686,311,1,154.41,2,1,1,211,Hibernating
13490,2010-02-23 14:47:59.999999536,655,1,154.25,1,1,1,111,Hibernating
14814,2010-05-07 14:09:59.999999647,582,1,154.21,1,1,1,111,Hibernating
17517,2011-02-04 11:47:59.999999536,309,1,153.94,2,2,1,221,Hibernating
15560,2010-11-07 10:15:00.000000213,398,2,153.52,2,2,1,221,Hibernating
15431,2010-07-25 12:43:59.999999805,503,1,153.24,1,1,1,111,Hibernating
12602,2011-10-12 11:22:00.000000111,59,1,153.12,4,1,1,411,Recent Customers
16248,2011-10-09 11:32:00.000000185,62,1,152.94,3,1,1,311,Needs Attention
18138,2011-02-17 14:51:00.000000129,296,1,152.65,2,2,1,221,Hibernating
14066,2011-03-18 12:20:59.999999703,267,1,152.55,2,1,1,211,Hibernating
15509,2010-11-24 14:47:59.999999536,381,1,152.41,2,1,1,211,Hibernating
17327,2010-10-26 09:53:59.999999870,410,2,152.35,2,3,1,231,Needs Attention
13653,2010-08-09 08:19:00.000000157,488,1,152.2,1,1,1,111,Hibernating
16617,2011-04-18 10:34:59.999999721,236,1,151.85,2,1,1,211,Hibernating
14362,2011-11-17 15:08:00.000000306,23,1,151.5,4,1,1,411,Recent Customers
18076,2010-11-24 14:01:59.999999972,381,1,151.49,2,2,1,221,Hibernating
13697,2011-11-01 09:14:00.000000853,39,1,151.29999999999998,4,1,1,411,Recent Customers
14516,2010-07-11 14:06:59.999999693,517,1,151.17,1,1,1,111,Hibernating
16337,2011-11-03 10:02:59.999999749,37,1,151.05,4,1,1,411,Recent Customers
16662,2010-11-10 16:56:00.000000686,395,1,151.05,2,1,1,211,Hibernating
14073,2011-11-07 15:49:00.000000157,33,1,151.04,4,1,1,411,Recent Customers
12959,2010-08-12 17:19:59.999999721,485,1,150.95,1,1,1,111,Hibernating
14980,2009-12-02 14:08:59.999999452,738,1,150.68,1,1,1,111,Hibernating
15991,2010-06-23 15:49:59.999999721,535,1,150.55,1,1,1,111,Hibernating
15775,2011-04-08 12:55:59.999999638,246,2,150.5,2,2,1,221,Hibernating
14084,2010-07-15 14:35:59.999999703,513,1,150.5,1,1,1,111,Hibernating
15474,2010-04-23 11:13:59.999999805,596,1,150.35,1,1,1,111,Hibernating
18200,2011-08-25 18:45:00.000000000,107,1,150.35,3,2,1,321,Needs Attention
14845,2010-04-19 10:19:00.000000361,600,1,150.0,1,1,1,111,Hibernating
17234,2011-06-10 11:19:59.999999721,183,1,149.89000000000001,3,2,1,321,Needs Attention
13257,2010-09-29 14:58:00.000000863,437,1,149.75,1,1,1,111,Hibernating
17946,2011-04-20 17:00:00.000000213,234,2,149.57999999999998,2,3,1,231,Needs Attention
17390,2010-10-15 11:29:00.000000853,421,1,149.3,1,2,1,121,Hibernating
15435,2011-11-17 16:38:59.999999870,23,1,149.29,4,1,1,411,Recent Customers
13003,2011-08-26 10:50:00.000000139,106,3,149.05,3,3,1,331,Potential Loyalists
17549,2011-11-16 09:59:00.000000853,24,2,148.86,4,3,1,431,Loyal Customers
13125,2010-07-04 11:58:00.000000863,524,1,148.62,1,1,1,111,Hibernating
15526,2011-11-06 15:04:00.000000157,34,2,148.44,4,2,1,421,Recent Customers
15283,2010-11-14 14:53:59.999999452,391,3,148.33,2,3,1,231,Needs Attention
17592,2009-12-01 10:49:00.000000575,739,1,148.3,1,2,1,121,Hibernating
13457,2010-01-20 08:47:59.999999536,689,2,148.22,1,2,1,121,Hibernating
13578,2010-10-26 13:44:00.000000853,410,1,147.66,2,1,1,211,Hibernating
15479,2009-12-06 15:08:00.000000306,734,1,147.4,1,1,1,111,Hibernating
16724,2010-10-31 11:39:59.999999860,405,1,147.35,2,2,1,221,Hibernating
14098,2011-11-03 10:12:59.999999814,37,1,147.35,4,1,1,411,Recent Customers
17794,2010-01-22 10:17:59.999999536,687,2,147.3,1,3,1,131,Needs Attention
12858,2010-11-21 12:55:00.000000073,384,1,147.27,2,1,1,211,Hibernating
17030,2011-10-07 08:49:00.000000361,64,1,146.87,3,2,1,321,Needs Attention
14683,2010-04-30 17:17:59.999999331,589,1,146.56,1,1,1,111,Hibernating
15496,2010-03-18 13:15:59.999999777,632,1,146.14000000000001,1,1,1,111,Hibernating
18137,2010-06-06 14:17:59.999999331,552,2,145.99,1,3,1,131,Needs Attention
12565,2011-02-24 10:34:00.000000157,289,1,145.92,2,1,1,211,Hibernating
13866,2011-09-26 14:53:59.999999452,75,1,145.67000000000002,3,1,1,311,Needs Attention
15937,2011-10-06 15:47:59.999999331,65,1,145.35,3,1,1,311,Needs Attention
14972,2011-08-03 14:53:59.999999452,129,2,145.07,3,2,1,321,Needs Attention
16598,2011-02-27 11:42:00.000000250,286,1,145.04999999999998,2,1,1,211,Hibernating
15902,2010-11-24 16:57:00.000000250,381,1,145.01,2,1,1,211,Hibernating
16852,2011-11-29 13:21:59.999999693,11,2,144.91000000000003,5,3,1,531,Loyal Customers
17938,2010-10-15 14:26:59.999999832,421,1,144.29,1,2,1,121,Hibernating
14109,2011-09-28 10:17:59.999999536,73,1,144.2,3,1,1,311,Needs Attention
15816,2010-06-15 13:35:59.999999916,543,2,144.14999999999998,1,2,1,121,Hibernating
17186,2011-10-24 10:20:00.000000556,47,2,144.0,4,3,1,431,Loyal Customers
12587,2011-12-02 12:46:59.999999759,8,1,144.0,5,1,1,511,Recent Customers
12387,2010-10-20 16:27:00.000000046,416,1,143.94,1,1,1,111,Hibernating
